"","exposure","id","outcome","nsnp","b","se","pval","what"
"234","CAD","ebi-a-GCST003116","CXCL9",42,0.013895572237108,0.035106488246589,0.692243662395775,"All"
"235","CAD","ebi-a-GCST003116","CXCL9",39,-0.000427200635470125,0.0144344254055443,0.976389289647247,"Outliers removed"
"236","CAD","ebi-a-GCST003116","DCBLD2",42,0.0456714382652218,0.0236810146926191,0.0537793149263391,"All"
"237","CAD","ebi-a-GCST003116","DCBLD2",38,0.0226741344213161,0.0173749915652366,0.191897346929455,"Outliers removed"
"238","CAD","ebi-a-GCST003116","DCXR",42,0.00820674905902241,0.0188623235203931,0.663499382860094,"All"
"239","CAD","ebi-a-GCST003116","DCXR",41,-0.000434649015807108,0.0166283472870537,0.979146439188526,"Outliers removed"
"240","CAD","ebi-a-GCST003116","DDAH1",42,0.012729337967916,0.017270276549685,0.461082062286309,"All"
"241","CAD","ebi-a-GCST003116","DDAH1",42,0.012729337967916,0.017270276549685,0.461082062286309,"Outliers removed"
"242","CAD","ebi-a-GCST003116","DEFB4A_DEFB4B",42,0.0569698641397358,0.0243422277067774,0.0192645491996263,"All"
"243","CAD","ebi-a-GCST003116","DEFB4A_DEFB4B",36,0.0428971426033153,0.0188045129977245,0.0225357103203099,"Outliers removed"
"244","CAD","ebi-a-GCST003116","DPY30",42,0.0418170311779526,0.0219773501641518,0.0570753831173036,"All"
"245","CAD","ebi-a-GCST003116","DPY30",39,0.0176989724465917,0.0156663409992897,0.258583634859736,"Outliers removed"
"246","CAD","ebi-a-GCST003116","DSG2",42,-0.0362958443939023,0.0188293190277478,0.0539019303952611,"All"
"247","CAD","ebi-a-GCST003116","DSG2",42,-0.0362958443939023,0.0188293190277478,0.0539019303952611,"Outliers removed"
"248","CAD","ebi-a-GCST003116","DSG3",42,-0.0499331956865815,0.0225283070568232,0.0266596978998671,"All"
"249","CAD","ebi-a-GCST003116","DSG3",38,-0.017621977928823,0.0147356248473085,0.231745009632321,"Outliers removed"
"250","CAD","ebi-a-GCST003116","EFEMP1",42,-0.0373068255851738,0.0214462701353096,0.0819383409138125,"All"
"251","CAD","ebi-a-GCST003116","EFEMP1",39,-0.0256826223526235,0.0186218958203748,0.167844624834953,"Outliers removed"
"252","CAD","ebi-a-GCST003116","EFNA4",42,0.000371384962968601,0.0258108512319108,0.988519863182022,"All"
"253","CAD","ebi-a-GCST003116","EFNA4",40,-0.00368953138011034,0.0177711938803153,0.835531130812037,"Outliers removed"
"254","CAD","ebi-a-GCST003116","EGLN1",42,0.0238863836300381,0.01810147074781,0.18697445608273,"All"
"255","CAD","ebi-a-GCST003116","EGLN1",41,0.0158666678186685,0.0161378512603491,0.325511074231491,"Outliers removed"
"256","CAD","ebi-a-GCST003116","ELOA",42,0.0255336080682443,0.0211737738864152,0.227853243425326,"All"
"257","CAD","ebi-a-GCST003116","ELOA",41,0.0150732584229538,0.0181361757582108,0.405908333208821,"Outliers removed"
"258","CAD","ebi-a-GCST003116","ENPP7",42,-0.0228109304465338,0.0148602193148985,0.124775665871178,"All"
"259","CAD","ebi-a-GCST003116","ENPP7",40,-0.0108279755737162,0.0120036827750158,0.367027939057255,"Outliers removed"
"260","CAD","ebi-a-GCST003116","ENTPD6",42,0.00889364388341308,0.0177755605225823,0.616842825111616,"All"
"261","CAD","ebi-a-GCST003116","ENTPD6",41,-0.00381731910598028,0.0151949015344659,0.801641176236776,"Outliers removed"
"262","CAD","ebi-a-GCST003116","EPS8L2",42,-0.00222945396738815,0.0183135951647843,0.90310679766519,"All"
"263","CAD","ebi-a-GCST003116","EPS8L2",42,-0.00222945396738815,0.0183135951647843,0.90310679766519,"Outliers removed"
"264","CAD","ebi-a-GCST003116","ERBB2",42,-0.0503244756380137,0.01859709398046,0.00680908940206742,"All"
"265","CAD","ebi-a-GCST003116","ERBB2",42,-0.0503244756380137,0.01859709398046,0.00680908940206742,"Outliers removed"
"266","CAD","ebi-a-GCST003116","ERBB4",42,-0.0707619316816962,0.0196266901182022,0.000311680862017707,"All"
"267","CAD","ebi-a-GCST003116","ERBB4",41,-0.0603402530875203,0.0162560985458892,0.000205747226447307,"Outliers removed"
"268","CAD","ebi-a-GCST003116","ESM1",42,0.0149110981049158,0.024594058885807,0.544323111838009,"All"
"269","CAD","ebi-a-GCST003116","ESM1",41,-0.0019052558411856,0.0164518337995511,0.907804619889486,"Outliers removed"
"270","CAD","ebi-a-GCST003116","EZR",42,-0.0231340554956233,0.0198439520844278,0.243695803162878,"All"
"271","CAD","ebi-a-GCST003116","EZR",41,-0.0319136244838931,0.0176982774280536,0.0713560065995143,"Outliers removed"
"272","CAD","ebi-a-GCST003116","F3",42,-0.0432552475792286,0.0186420969154148,0.0203246828139006,"All"
"273","CAD","ebi-a-GCST003116","F3",41,-0.0366444326117265,0.0175536609248858,0.0368369662372273,"Outliers removed"
"274","CAD","ebi-a-GCST003116","F7",42,0.00484321991096321,0.0191259362953899,0.800092139089542,"All"
"275","CAD","ebi-a-GCST003116","F7",40,0.00762544373071526,0.0170632960229949,0.654953326323167,"Outliers removed"
"276","CAD","ebi-a-GCST003116","F9",42,0.00498230095523111,0.0185065678082425,0.787761938482917,"All"
"277","CAD","ebi-a-GCST003116","F9",42,0.00498230095523111,0.0185065678082425,0.787761938482917,"Outliers removed"
"278","CAD","ebi-a-GCST003116","FABP1",42,0.0123427293220721,0.0151095411924676,0.413995218678056,"All"
"279","CAD","ebi-a-GCST003116","FABP1",42,0.0123427293220721,0.0151095411924676,0.413995218678056,"Outliers removed"
"280","CAD","ebi-a-GCST003116","FABP4",42,-0.0340925829764984,0.0178299937130526,0.0558644333557331,"All"
"281","CAD","ebi-a-GCST003116","FABP4",41,-0.0390284776557723,0.0164099652638573,0.0173907798501216,"Outliers removed"
"282","CAD","ebi-a-GCST003116","FAS",2,0.113227999284956,0.0859965496338832,0.187953466326314,"All"
"283","CAD","ebi-a-GCST003116","FAS",2,0.113227999284956,0.0859965496338832,0.187953466326314,"Outliers removed"
"284","CAD","ebi-a-GCST003116","FBP1",42,-0.018555415302607,0.0183685537087115,0.312412457014618,"All"
"285","CAD","ebi-a-GCST003116","FBP1",42,-0.018555415302607,0.0183685537087115,0.312412457014618,"Outliers removed"
"286","CAD","ebi-a-GCST003116","FCN2",42,-0.0249144785724595,0.0147633129849024,0.0914891897245761,"All"
"287","CAD","ebi-a-GCST003116","FCN2",42,-0.0249144785724595,0.0147633129849024,0.0914891897245761,"Outliers removed"
"288","CAD","ebi-a-GCST003116","FCRL1",2,0.201042918797922,0.0893236734915697,0.0244030357006297,"All"
"289","CAD","ebi-a-GCST003116","FCRL1",2,0.201042918797922,0.0893236734915697,0.0244030357006297,"Outliers removed"
"290","CAD","ebi-a-GCST003116","FETUB",42,-0.0125359365470608,0.0196385634179642,0.523257152035634,"All"
"291","CAD","ebi-a-GCST003116","FETUB",42,-0.0125359365470608,0.0196385634179642,0.523257152035634,"Outliers removed"
"292","CAD","ebi-a-GCST003116","FGF21",42,-0.0158688021793286,0.0213928303064947,0.458219832357404,"All"
"293","CAD","ebi-a-GCST003116","FGF21",39,-0.0210286412328371,0.018217137655867,0.248363715544971,"Outliers removed"
"294","CAD","ebi-a-GCST003116","FLT3",42,-0.00312292736769256,0.0272853668824336,0.908877677362133,"All"
"295","CAD","ebi-a-GCST003116","FLT3",40,-0.0139567647080424,0.0182417388396136,0.444211662964197,"Outliers removed"
"296","CAD","ebi-a-GCST003116","FLT4",42,0.00658363746251084,0.0200888055452168,0.743118331943228,"All"
"297","CAD","ebi-a-GCST003116","FLT4",41,-0.00307111166772787,0.0157311512982472,0.845216925086318,"Outliers removed"
"298","CAD","ebi-a-GCST003116","FMNL1",42,0.0467732298300956,0.021482964471167,0.0294638446002427,"All"
"299","CAD","ebi-a-GCST003116","FMNL1",42,0.0467732298300956,0.021482964471167,0.0294638446002427,"Outliers removed"
"300","CAD","ebi-a-GCST003116","FOLR1",42,-0.0305770476214823,0.0201316251105643,0.128798645935777,"All"
"301","CAD","ebi-a-GCST003116","FOLR1",41,-0.0178875933932933,0.0180552019810479,0.321823845742911,"Outliers removed"
"302","CAD","ebi-a-GCST003116","FSTL3",2,0.0356409814596348,0.0904600078506775,0.693583174579806,"All"
"303","CAD","ebi-a-GCST003116","FSTL3",2,0.0356409814596348,0.0904600078506775,0.693583174579806,"Outliers removed"
"304","CAD","ebi-a-GCST003116","FURIN",42,-0.0104659488430064,0.0200591675458252,0.601841692866956,"All"
"305","CAD","ebi-a-GCST003116","FURIN",41,-0.00262570467652456,0.018719222313211,0.888448381644717,"Outliers removed"
"306","CAD","ebi-a-GCST003116","GALNT10",42,0.0141171359290838,0.0209668323056305,0.500751364195295,"All"
"307","CAD","ebi-a-GCST003116","GALNT10",41,-8.18806659943227e-05,0.0145488134453298,0.995509532472561,"Outliers removed"
"308","CAD","ebi-a-GCST003116","GALNT3",42,0.0523341659823453,0.0296358349563642,0.0774112398460933,"All"
"309","CAD","ebi-a-GCST003116","GALNT3",40,0.0212627008258968,0.0171731626116986,0.215665854013142,"Outliers removed"
"310","CAD","ebi-a-GCST003116","GCNT1",42,0.0364667917740791,0.0405030955618926,0.367936257425615,"All"
"311","CAD","ebi-a-GCST003116","GCNT1",41,0.00284767798843174,0.0171013902137282,0.867749839254883,"Outliers removed"
"312","CAD","ebi-a-GCST003116","GDF15",42,0.00203328369977118,0.013145452866655,0.877076893493816,"All"
"313","CAD","ebi-a-GCST003116","GDF15",42,0.00203328369977118,0.013145452866655,0.877076893493816,"Outliers removed"
"314","CAD","ebi-a-GCST003116","GGH",42,-0.0247263904439927,0.0227578413353407,0.277257921877438,"All"
"315","CAD","ebi-a-GCST003116","GGH",38,-0.0214082353668058,0.0171304924150806,0.211403632376818,"Outliers removed"
"316","CAD","ebi-a-GCST003116","GGT1",42,0.00225138803260711,0.0161798779925394,0.889333668949732,"All"
"317","CAD","ebi-a-GCST003116","GGT1",41,-0.00122266338956378,0.0147238897380062,0.933820188427694,"Outliers removed"
"318","CAD","ebi-a-GCST003116","GLO1",42,0.0381982768895239,0.0157758734084434,0.0154646914812172,"All"
"319","CAD","ebi-a-GCST003116","GLO1",42,0.0381982768895239,0.0157758734084434,0.0154646914812172,"Outliers removed"
"320","CAD","ebi-a-GCST003116","GNLY",42,0.0329452892666615,0.0247358957226521,0.182899033214965,"All"
"321","CAD","ebi-a-GCST003116","GNLY",40,0.0119612027609174,0.0171185784866709,0.484723030574418,"Outliers removed"
"322","CAD","ebi-a-GCST003116","GOLM2",42,0.0325738523428377,0.0322490571512856,0.312461053113726,"All"
"323","CAD","ebi-a-GCST003116","GOLM2",38,0.0201351435109603,0.016879667901175,0.232922748362115,"Outliers removed"
"324","CAD","ebi-a-GCST003116","GPKOW",42,0.0340546830862424,0.0195672638652151,0.0817904461152491,"All"
"325","CAD","ebi-a-GCST003116","GPKOW",41,0.0251095513701464,0.0172666018291936,0.145883497392345,"Outliers removed"
"326","CAD","ebi-a-GCST003116","GPR37",42,0.0710817414587203,0.0221138223093487,0.00130736565010309,"All"
"327","CAD","ebi-a-GCST003116","GPR37",38,0.0461263790254105,0.0202835266904864,0.0229611276175772,"Outliers removed"
"328","CAD","ebi-a-GCST003116","GRN",42,0.200810258597821,0.163895000865693,0.220485846903165,"All"
"329","CAD","ebi-a-GCST003116","GRN",21,0.0838070284681766,0.0265357788149169,0.00158711069229012,"Outliers removed"
"330","CAD","ebi-a-GCST003116","GRPEL1",42,0.0384371141518733,0.0173582728763295,0.0268054140431168,"All"
"331","CAD","ebi-a-GCST003116","GRPEL1",41,0.0286908216732404,0.0155852088314273,0.0656361134573304,"Outliers removed"
"332","CAD","ebi-a-GCST003116","GSTA1",42,-0.0158021795084536,0.0174159843467276,0.364228233658193,"All"
"333","CAD","ebi-a-GCST003116","GSTA1",42,-0.0158021795084536,0.0174159843467276,0.364228233658193,"Outliers removed"
"334","CAD","ebi-a-GCST003116","GSTA3",42,-0.0174194937394542,0.017274700342643,0.31327119806781,"All"
"335","CAD","ebi-a-GCST003116","GSTA3",42,-0.0174194937394542,0.017274700342643,0.31327119806781,"Outliers removed"
"336","CAD","ebi-a-GCST003116","GUSB",42,-0.0373044498269436,0.0214971175607704,0.0826835500762395,"All"
"337","CAD","ebi-a-GCST003116","GUSB",40,-0.0345420989403326,0.0194500192381162,0.0757425377969047,"Outliers removed"
"338","CAD","ebi-a-GCST003116","GZMA",42,0.0294263873515035,0.0390035355046561,0.450576441782675,"All"
"339","CAD","ebi-a-GCST003116","GZMA",38,0.00606166988083325,0.0157044187465978,0.699507786812171,"Outliers removed"
"340","CAD","ebi-a-GCST003116","HAO1",42,0.0206059987391627,0.018173295097265,0.256852669582735,"All"
"341","CAD","ebi-a-GCST003116","HAO1",42,0.0206059987391627,0.018173295097265,0.256852669582735,"Outliers removed"
"342","CAD","ebi-a-GCST003116","HAVCR1",42,-0.0195430048001926,0.0149230122334559,0.190335090109494,"All"
"343","CAD","ebi-a-GCST003116","HAVCR1",42,-0.0195430048001926,0.0149230122334559,0.190335090109494,"Outliers removed"
"344","CAD","ebi-a-GCST003116","HGF",42,4.15696032600566e-06,0.022378245766468,0.999851785770899,"All"
"345","CAD","ebi-a-GCST003116","HGF",41,-0.0142133608999175,0.0162838237048623,0.382743992747219,"Outliers removed"
"346","CAD","ebi-a-GCST003116","HMOX2",42,0.0697240035305819,0.0259349200231075,0.00717906556548706,"All"
"347","CAD","ebi-a-GCST003116","HMOX2",41,0.0498368110977618,0.0156944505197261,0.00149608631578814,"Outliers removed"
"348","CAD","ebi-a-GCST003116","HNMT",42,0.00443723508698972,0.0165147261461427,0.788173219158904,"All"
"349","CAD","ebi-a-GCST003116","HNMT",42,0.00443723508698972,0.0165147261461427,0.788173219158904,"Outliers removed"
"350","CAD","ebi-a-GCST003116","HS3ST3B1",42,0.0258379939589759,0.0264758642291637,0.329110314699376,"All"
"351","CAD","ebi-a-GCST003116","HS3ST3B1",38,0.0232473776021303,0.0157214581578169,0.139219535676758,"Outliers removed"
"352","CAD","ebi-a-GCST003116","HSD11B1",42,-0.0124424412011993,0.0287092509355483,0.664727948926011,"All"
"353","CAD","ebi-a-GCST003116","HSD11B1",38,-0.0185515474142205,0.0208237559217232,0.372991496396428,"Outliers removed"
"354","CAD","ebi-a-GCST003116","HYAL1",42,0.0321117565237508,0.0168503449022125,0.0566887214139557,"All"
"355","CAD","ebi-a-GCST003116","HYAL1",42,0.0321117565237508,0.0168503449022125,0.0566887214139557,"Outliers removed"
"356","CAD","ebi-a-GCST003116","ICAM1",42,0.00474194556124932,0.0285535444615086,0.868100252378909,"All"
"357","CAD","ebi-a-GCST003116","ICAM1",41,-0.0157649649309201,0.0178533956964719,0.377223666167621,"Outliers removed"
"358","CAD","ebi-a-GCST003116","ICAM4",42,0.0219686757961086,0.0189413523203758,0.246119593752367,"All"
"359","CAD","ebi-a-GCST003116","ICAM4",40,0.00493165531892767,0.015705273269074,0.753511390398102,"Outliers removed"
"360","CAD","ebi-a-GCST003116","ICOSLG",42,-0.0266965796957543,0.0213835075771007,0.211860494465323,"All"
"361","CAD","ebi-a-GCST003116","ICOSLG",40,-0.00802572645876662,0.018379172881434,0.66234701728263,"Outliers removed"
"362","CAD","ebi-a-GCST003116","IDUA",42,-0.00859331114078132,0.0211256744106171,0.684176207667153,"All"
"363","CAD","ebi-a-GCST003116","IDUA",40,-0.00127022017663055,0.0148096293704808,0.931649348207047,"Outliers removed"
"364","CAD","ebi-a-GCST003116","IFNGR2",42,0.0220816153973362,0.0277065069513313,0.425460896814127,"All"
"365","CAD","ebi-a-GCST003116","IFNGR2",38,0.0107342545592966,0.0142531659403166,0.451381591607827,"Outliers removed"
"366","CAD","ebi-a-GCST003116","IFNL1",42,0.0409457785275025,0.0195875067052995,0.0365816331216552,"All"
"367","CAD","ebi-a-GCST003116","IFNL1",41,0.028892297068854,0.0158689649781794,0.068655610786981,"Outliers removed"
"368","CAD","ebi-a-GCST003116","IFNLR1",42,0.00741208922501849,0.0167681071932217,0.658463923829899,"All"
"369","CAD","ebi-a-GCST003116","IFNLR1",42,0.00741208922501849,0.0167681071932217,0.658463923829899,"Outliers removed"
"370","CAD","ebi-a-GCST003116","IGF1R",42,-0.0125258916797551,0.0261141237660796,0.63146941795979,"All"
"371","CAD","ebi-a-GCST003116","IGF1R",39,-0.0162199283380894,0.017445373529643,0.352497799842599,"Outliers removed"
"372","CAD","ebi-a-GCST003116","IGFBP2",42,0.00760304103776164,0.0226275021408901,0.736864190590921,"All"
"373","CAD","ebi-a-GCST003116","IGFBP2",40,0.0083077586685232,0.0202882942127652,0.682183536994576,"Outliers removed"
"374","CAD","ebi-a-GCST003116","IGFBP4",42,0.026508655655085,0.0183706580448985,0.149023597952668,"All"
"375","CAD","ebi-a-GCST003116","IGFBP4",42,0.026508655655085,0.0183706580448985,0.149023597952668,"Outliers removed"
"376","CAD","ebi-a-GCST003116","IGSF8",42,0.0240123746011314,0.0220271410281846,0.275657335540992,"All"
"377","CAD","ebi-a-GCST003116","IGSF8",41,0.0133302629683095,0.0190088425283998,0.483136765201603,"Outliers removed"
"378","CAD","ebi-a-GCST003116","IL10",42,0.0357162241447413,0.0162649571429032,0.0280990808147359,"All"
"379","CAD","ebi-a-GCST003116","IL10",42,0.0357162241447413,0.0162649571429032,0.0280990808147359,"Outliers removed"
"380","CAD","ebi-a-GCST003116","IL12A_IL12B",42,0.0446018711762262,0.0387159742441247,0.249309728928616,"All"
"381","CAD","ebi-a-GCST003116","IL12A_IL12B",41,0.0126109821623093,0.0159229710693463,0.428361076282348,"Outliers removed"
"382","CAD","ebi-a-GCST003116","IL12B",42,0.0457737049049628,0.0391441229616415,0.242257247397619,"All"
"383","CAD","ebi-a-GCST003116","IL12B",41,0.0132759513045716,0.0156873565504184,0.397394599690553,"Outliers removed"
"384","CAD","ebi-a-GCST003116","IL12RB1",42,0.0338622107695261,0.0256429636447991,0.18665932378998,"All"
"385","CAD","ebi-a-GCST003116","IL12RB1",41,0.0144391478739582,0.0149249578807692,0.333319213034861,"Outliers removed"
"386","CAD","ebi-a-GCST003116","IL16",42,0.0323254956639015,0.0206699623854981,0.117843992095653,"All"
"387","CAD","ebi-a-GCST003116","IL16",38,0.0139948680835706,0.0169070280296468,0.40780956240518,"Outliers removed"
"388","CAD","ebi-a-GCST003116","IL17RB",42,-0.0152263175482658,0.0175715798564527,0.38619906870645,"All"
"389","CAD","ebi-a-GCST003116","IL17RB",39,-0.0194128073338129,0.0151315857213623,0.199515627342875,"Outliers removed"
"390","CAD","ebi-a-GCST003116","IL18",42,0.0418889991154301,0.0258541051514917,0.105187843413176,"All"
"391","CAD","ebi-a-GCST003116","IL18",39,0.0259142470974061,0.0160926878818615,0.10732977860363,"Outliers removed"
"392","CAD","ebi-a-GCST003116","IL18R1",42,-0.006683518729931,0.0208009811285915,0.747977100632309,"All"
"393","CAD","ebi-a-GCST003116","IL18R1",39,-0.0143367612676375,0.0152053076215883,0.345742931257851,"Outliers removed"
"394","CAD","ebi-a-GCST003116","IL1RAP",42,-0.00436269630652228,0.0109812018250648,0.691155323977411,"All"
"395","CAD","ebi-a-GCST003116","IL1RAP",42,-0.00436269630652228,0.0109812018250648,0.691155323977411,"Outliers removed"
"396","CAD","ebi-a-GCST003116","IL1RN",42,0.0198684064301481,0.0185694192151448,0.284640449541734,"All"
"397","CAD","ebi-a-GCST003116","IL1RN",41,0.0098375545076033,0.0153330909572826,0.521139568199746,"Outliers removed"
"398","CAD","ebi-a-GCST003116","IL2RA",2,0.109022021145451,0.0844079194057121,0.196492615359478,"All"
"399","CAD","ebi-a-GCST003116","IL2RA",2,0.109022021145451,0.0844079194057121,0.196492615359478,"Outliers removed"
"400","CAD","ebi-a-GCST003116","IL6",168,-0.00945062624087136,0.0252283953978609,0.707955929095666,"All"
"401","CAD","ebi-a-GCST003116","IL6",160,0.0153461739380505,0.00780538107782125,0.0492868502928924,"Outliers removed"
"402","CAD","ebi-a-GCST003116","IL6R",42,-0.072214221376239,0.178392679249389,0.685620965072119,"All"
"403","CAD","ebi-a-GCST003116","IL6R",33,-0.0208286633396154,0.0138980215331809,0.133957107828971,"Outliers removed"
"404","CAD","ebi-a-GCST003116","IL7R",42,-0.013583289061994,0.0143152472634553,0.342687431022838,"All"
"405","CAD","ebi-a-GCST003116","IL7R",40,-0.00446657129497223,0.0129956316586811,0.731073491519642,"Outliers removed"
"406","CAD","ebi-a-GCST003116","INHBC",42,-0.0214059214068534,0.017189793178212,0.213032783156411,"All"
