"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","fdr"
"461","ebi-a-GCST003116","TNFRSF9","TNFRSF9","CAD","Wald ratio",1,0.0783334468432882,0.13741469726895,0.568642805605728,0.788708910419996
"462","ebi-a-GCST003116","TNFSF10","TNFSF10","CAD","Wald ratio",1,0.177572703126064,0.133653204386025,0.183977364541857,0.478255973103021
"465","ebi-a-GCST003116","TNXB","TNXB","CAD","Inverse variance weighted",42,-0.0581421477849469,0.0167919073296235,0.000535161940008379,0.00784578144424816
"468","ebi-a-GCST003116","TSPAN1","TSPAN1","CAD","Wald ratio",1,-0.353133699588579,0.1165201645685,0.00244015021651419,0.026604744593645
"469","ebi-a-GCST003116","ULBP2","ULBP2","CAD","Wald ratio",1,-0.0219387046243956,0.129267452155554,0.865233796381745,0.938799568441256
"473","ebi-a-GCST003116","VNN2","VNN2","CAD","Wald ratio",1,0.0833254784444596,0.122534359463325,0.496493537008579,0.742449564929365
"478","ebi-a-GCST003116","VWF","VWF","CAD","Wald ratio",1,0.10268909623374,0.139167745011237,0.46058737110564,0.718583813351933
"479","ebi-a-GCST003116","WFDC2","WFDC2","CAD","Wald ratio",1,-0.0557045562895866,0.133023087924811,0.675392595829654,0.846691097473433
"481","ebi-a-GCST003116","WIF1","WIF1","CAD","Inverse variance weighted",42,-0.0153705276678734,0.0161533117242506,0.341330152604014,0.629780218539809
"482","ebi-a-GCST003116","ZBTB16","ZBTB16","CAD","Wald ratio",1,0.269161883176073,0.120721465349462,0.0257732921075943,0.15747229073356
"483","ebi-a-GCST005647","ABHD14B","ABHD14B","ALS","Inverse variance weighted",6,0.000263556616341754,0.0323659387354619,0.993502878664238,0.997054274119696
"484","ebi-a-GCST005647","ANXA3","ANXA3","ALS","Inverse variance weighted",6,-0.0383045615253758,0.0285603805004108,0.179862581876893,0.472157848703361
"485","ebi-a-GCST005647","APBB1IP","APBB1IP","ALS","Inverse variance weighted",6,-0.0119995554150173,0.0284441937460001,0.673124953696989,0.846115203718064
"486","ebi-a-GCST005647","APEX1","APEX1","ALS","Inverse variance weighted",6,-0.0304699836727913,0.033578862615535,0.364187064461862,0.649251279997065
"487","ebi-a-GCST005647","APOM","APOM","ALS","Inverse variance weighted",6,-0.0225390902225644,0.0381547228486844,0.5547022078949,0.77885793881717
"488","ebi-a-GCST005647","APRT","APRT","ALS","Inverse variance weighted",6,-0.014044807482188,0.0286101850648081,0.623495504990564,0.821621042131428
"489","ebi-a-GCST005647","ATG4A","ATG4A","ALS","Inverse variance weighted",6,-0.0101876700407672,0.0286106269164627,0.721780706736005,0.872319988877027
"490","ebi-a-GCST005647","BAX","BAX","ALS","Inverse variance weighted",6,-0.0223849152064375,0.0295551212794848,0.448812964522673,0.712431894753057
"491","ebi-a-GCST005647","BMP4","BMP4","ALS","Inverse variance weighted",6,0.028444941408279,0.0375170077075232,0.448338501950146,0.712343148967197
"492","ebi-a-GCST005647","BTN3A2","BTN3A2","ALS","Inverse variance weighted",6,-0.0420257904590848,0.0251334413858345,0.0945033250772084,0.348788446380142
"493","ebi-a-GCST005647","CA9","CA9","ALS","Inverse variance weighted",6,0.00219031159953252,0.0297061425485241,0.941223145648939,0.97364921938445
"494","ebi-a-GCST005647","CASP8","CASP8","ALS","Inverse variance weighted",6,-0.000970827188853036,0.0282210761733351,0.972557557081905,0.986792678535399
"495","ebi-a-GCST005647","CDSN","CDSN","ALS","Inverse variance weighted",6,0.00465798513640977,0.0284597438169147,0.869991520182957,0.94030010418373
"496","ebi-a-GCST005647","CHRDL2","CHRDL2","ALS","Inverse variance weighted",6,0.00821884088235527,0.0330785229798773,0.803774982227543,0.90955189947756
"497","ebi-a-GCST005647","CPE","CPE","ALS","Inverse variance weighted",6,-0.0251942492932209,0.0288453413346775,0.382431336434324,0.660477771261306
"498","ebi-a-GCST005647","CTSB","CTSB","ALS","Inverse variance weighted",6,-0.0616718849920257,0.0303751250668455,0.0423218118342221,0.218015571971704
"499","ebi-a-GCST005647","CXCL8","CXCL8","ALS","Inverse variance weighted",24,8.9634034341898e-05,0.0142430577723233,0.994978807134987,0.99760686398324
"500","ebi-a-GCST005647","DCTN2","DCTN2","ALS","Inverse variance weighted",6,-0.0308331018240755,0.0289981458837793,0.287655722843681,0.585278949985567
"501","ebi-a-GCST005647","DNPH1","DNPH1","ALS","Inverse variance weighted",6,-0.0333808113494836,0.0277952855330039,0.229769715316874,0.529629172560407
"502","ebi-a-GCST005647","DPY30","DPY30","ALS","Inverse variance weighted",6,-0.0385751269878074,0.0287557424423045,0.179766085002352,0.472157848703361
"503","ebi-a-GCST005647","EGLN1","EGLN1","ALS","Inverse variance weighted",6,-0.0645538031751175,0.028073291746782,0.0214780407275348,0.139260044671026
"504","ebi-a-GCST005647","ELOA","ELOA","ALS","Inverse variance weighted",6,-0.0309215542107006,0.0388918169722198,0.426575217908338,0.695813279368987
"505","ebi-a-GCST005647","FKBP4","FKBP4","ALS","Inverse variance weighted",6,-0.0286789452743549,0.0291462653013283,0.325132041641171,0.620091719913145
"506","ebi-a-GCST005647","FLRT2","FLRT2","ALS","Inverse variance weighted",6,-0.0221619289313151,0.0264246083171341,0.401645963967149,0.67520103756617
"507","ebi-a-GCST005647","HDGF","HDGF","ALS","Inverse variance weighted",6,-0.0158266594558481,0.0187244347272548,0.397976309281572,0.672330697777957
"508","ebi-a-GCST005647","HPGDS","HPGDS","ALS","Inverse variance weighted",6,0.0249996152028321,0.0270341527381065,0.355100151162433,0.642153735515962
"509","ebi-a-GCST005647","INHBC","INHBC","ALS","Inverse variance weighted",6,-0.0249279312460526,0.037507421233673,0.506297856095602,0.749537616297666
"510","ebi-a-GCST005647","KIR2DL3","KIR2DL3","ALS","Inverse variance weighted",6,-0.0350257027878078,0.0258937637109486,0.176161258453851,0.469381200018002
"511","ebi-a-GCST005647","LBR","LBR","ALS","Inverse variance weighted",6,-0.0149575804427511,0.0284744796804932,0.59937621312663,0.808230263091883
"512","ebi-a-GCST005647","LYAR","LYAR","ALS","Inverse variance weighted",6,-0.0597767040382765,0.0315830841384236,0.0584003013871763,0.262626183149419
"513","ebi-a-GCST005647","MAD1L1","MAD1L1","ALS","Inverse variance weighted",6,-0.0424442566357293,0.0283352634923912,0.13415129716414,0.416856410391061
"514","ebi-a-GCST005647","MGMT","MGMT","ALS","Inverse variance weighted",6,-0.042672558168998,0.032191416060254,0.184976168835656,0.479299117679838
"515","ebi-a-GCST005647","MNDA","MNDA","ALS","Inverse variance weighted",6,-0.0140282160993546,0.0278036152153096,0.613877410696226,0.816032590212905
"516","ebi-a-GCST005647","NMNAT1","NMNAT1","ALS","Inverse variance weighted",6,-0.0119649927131291,0.0304492632120556,0.694357509128509,0.858099682132822
"517","ebi-a-GCST005647","NSFL1C","NSFL1C","ALS","Inverse variance weighted",6,-0.0103511345726959,0.028042763028329,0.712038550991669,0.866514188083706
"518","ebi-a-GCST005647","PARK7","PARK7","ALS","Inverse variance weighted",6,-0.0176425353251014,0.0285204070479413,0.53618425641974,0.76969916299784
"519","ebi-a-GCST005647","PFKFB2","PFKFB2","ALS","Inverse variance weighted",6,-0.0158631743334164,0.0283399930461201,0.575653264895542,0.793785138111117
"520","ebi-a-GCST005647","PLA2G10","PLA2G10","ALS","Inverse variance weighted",6,0.0210514675160642,0.0375271611070578,0.574820605465094,0.793454839188193
"521","ebi-a-GCST005647","PLIN3","PLIN3","ALS","Inverse variance weighted",6,-0.0328382953116339,0.0288986865168231,0.255820638840573,0.555147890308832
"522","ebi-a-GCST005647","POLR2F","POLR2F","ALS","Inverse variance weighted",6,-0.0419592129999349,0.0284855910385858,0.140751628347335,0.425132002781218
"523","ebi-a-GCST005647","PPME1","PPME1","ALS","Inverse variance weighted",6,-0.0105105095879216,0.0282855730142005,0.71020146564302,0.86502846628754
"524","ebi-a-GCST005647","PPY","PPY","ALS","Inverse variance weighted",6,-0.043505928647681,0.0285983454655092,0.128191010937718,0.408663026024123
"525","ebi-a-GCST005647","PRDX1","PRDX1","ALS","Inverse variance weighted",6,-0.0197785227267773,0.0290149281696213,0.495449458312061,0.741622991003082
"526","ebi-a-GCST005647","PROC","PROC","ALS","Inverse variance weighted",6,-0.0171451818192806,0.0331299746365677,0.604798322739476,0.81022323953916
"527","ebi-a-GCST005647","PSMD9","PSMD9","ALS","Inverse variance weighted",6,-0.0250781948157788,0.0279503625869152,0.36959064587555,0.651062335944799
"528","ebi-a-GCST005647","PSME1","PSME1","ALS","Inverse variance weighted",6,-0.0126995244709474,0.0283404690516131,0.654076946416056,0.836560926910599
"529","ebi-a-GCST005647","PSME2","PSME2","ALS","Inverse variance weighted",6,-0.0017736101004687,0.0280736285181812,0.949625489421247,0.978555170324885
"530","ebi-a-GCST005647","PSMG3","PSMG3","ALS","Inverse variance weighted",6,-0.0167831243084736,0.0277577224169191,0.545425524638386,0.773415891996641
"531","ebi-a-GCST005647","PTPN1","PTPN1","ALS","Inverse variance weighted",6,-0.0342801161546169,0.0354693875771492,0.333808809827727,0.625674217147395
"532","ebi-a-GCST005647","PXN","PXN","ALS","Inverse variance weighted",6,-0.0371825331448986,0.026501723661824,0.160609920768766,0.449787882851183
"533","ebi-a-GCST005647","RBKS","RBKS","ALS","Inverse variance weighted",6,-0.020956264161616,0.0276605159634,0.448676250840426,0.712431894753057
"534","ebi-a-GCST005647","RCOR1","RCOR1","ALS","Inverse variance weighted",6,-0.024050669547378,0.0296114443923276,0.416671950407109,0.68832391925152
"535","ebi-a-GCST005647","SCG2","SCG2","ALS","Inverse variance weighted",6,-0.0165260427337066,0.0286992008363053,0.564725808873496,0.785273753547469
"536","ebi-a-GCST005647","SPINK6","SPINK6","ALS","Inverse variance weighted",6,-0.0284866087696731,0.0399978891228449,0.476339201138269,0.729249119969935
"537","ebi-a-GCST005647","SRP14","SRP14","ALS","Inverse variance weighted",6,-0.0438846215061808,0.0350686399068134,0.210791431397568,0.511014574526998
"538","ebi-a-GCST005647","STIP1","STIP1","ALS","Inverse variance weighted",6,-0.019700554811747,0.0285643942695921,0.490389646262298,0.737769647601787
"539","ebi-a-GCST005647","STX4","STX4","ALS","Inverse variance weighted",6,-0.0212413257408536,0.0315530724596752,0.500824146394093,0.745134823749926
"540","ebi-a-GCST005647","UBAC1","UBAC1","ALS","Inverse variance weighted",6,0.0067142983902139,0.0280137724422967,0.810579519421798,0.912766533962617
"541","ebi-a-GCST005647","ZBTB17","ZBTB17","ALS","Inverse variance weighted",6,0.000602264350326274,0.0289380182845571,0.983395451149953,0.992054317164633
"542","ebi-a-GCST005838","ACAA1","ACAA1","Stroke","Wald ratio",1,0.197566712517194,0.146132049518569,0.17638367445022,0.469381200018002
"543","ebi-a-GCST005838","ACE2","ACE2","Stroke","Wald ratio",1,-0.00182645116918845,0.129824484181568,0.988775236607118,0.995218628606968
"544","ebi-a-GCST005838","ACP5","ACP5","Stroke","Inverse variance weighted",2,-0.0615902260738201,0.136723970326715,0.652370636422766,0.8363354633395
"547","ebi-a-GCST005838","ADA","ADA","Stroke","Wald ratio",1,-0.0758884456671252,0.125521458046768,0.545454484827551,0.773415891996641
"549","ebi-a-GCST005838","ADAM15","ADAM15","Stroke","Wald ratio",1,0.089566712517194,0.115374965612105,0.437566108368673,0.703950349272845
"551","ebi-a-GCST005838","ADAMTS15","ADAMTS15","Stroke","Inverse variance weighted",17,-0.0443955737014581,0.0358358334331649,0.215397420601477,0.516420644065538
"552","ebi-a-GCST005838","ADAMTS16","ADAMTS16","Stroke","Wald ratio",1,-0.313195161290323,0.112422903225806,0.00533849094175264,0.0482699301738182
"553","ebi-a-GCST005838","ADAMTS8","ADAMTS8","Stroke","Wald ratio",1,-0.131610729023384,0.131406327372765,0.316558325684784,0.611236244401673
"554","ebi-a-GCST005838","ADGRE2","ADGRE2","Stroke","Wald ratio",1,1.56136451612903,0.113255,3.08273799766595e-43,7.21232244037264e-41
"555","ebi-a-GCST005838","ADGRE5","ADGRE5","Stroke","Wald ratio",1,1.64411290322581,0.114520967741935,9.70938702107199e-47,2.59610514872949e-44
"558","ebi-a-GCST005838","ADH4","ADH4","Stroke","Inverse variance weighted",17,0.0699707737444437,0.0400170633173745,0.0803734280681804,0.31813037784898
"560","ebi-a-GCST005838","AFP","AFP","Stroke","Wald ratio",1,0.00557584594222834,0.132051306740028,0.966319456875718,0.985290241747497
"562","ebi-a-GCST005838","AGR3","AGR3","Stroke","Wald ratio",1,-0.311817056396149,0.146331499312242,0.0330977955605033,0.185938709534804
"563","ebi-a-GCST005838","AGRN","AGRN","Stroke","Inverse variance weighted",17,0.0103350522203892,0.0369232970823285,0.779549627409626,0.900139241843015
"564","ebi-a-GCST005838","AGRP","AGRP","Stroke","Wald ratio",1,-0.0228105914718019,0.139331499312242,0.86995587550436,0.94030010418373
"565","ebi-a-GCST005838","AGXT","AGXT","Stroke","Inverse variance weighted",17,0.0474044788482207,0.0415844808293777,0.254304628464006,0.553949050726073
"567","ebi-a-GCST005838","ALDH1A1","ALDH1A1","Stroke","Inverse variance weighted",2,0.269731314052644,0.0881993817801482,0.00222671206618132,0.0247583925774418
"568","ebi-a-GCST005838","ALDH3A1","ALDH3A1","Stroke","Wald ratio",1,-0.160367262723521,0.131918019257221,0.224115035472191,0.523681200239847
"569","ebi-a-GCST005838","AMBN","AMBN","Stroke","Wald ratio",1,-0.0533074193548387,0.123511290322581,0.666032473609361,0.842668947743082
"571","ebi-a-GCST005838","ANG","ANG","Stroke","Inverse variance weighted",17,0.0274059447807924,0.0368784102531818,0.45739490577169,0.717996196787263
"572","ebi-a-GCST005838","ANGPT2","ANGPT2","Stroke","Wald ratio",1,-0.00785158064516129,0.117553064516129,0.946747452361268,0.977203482538331
"573","ebi-a-GCST005838","ANGPTL1","ANGPTL1","Stroke","Wald ratio",1,-0.183057771664374,0.138565337001376,0.186470176575015,0.481125108720511
"575","ebi-a-GCST005838","ANGPTL3","ANGPTL3","Stroke","Wald ratio",1,0.158834938101788,0.129987895460798,0.221737506426703,0.521117379904416
"576","ebi-a-GCST005838","ANXA10","ANXA10","Stroke","Inverse variance weighted",17,0.0296378626798529,0.0386474165490554,0.44315391397001,0.707314630829627
"577","ebi-a-GCST005838","APBB1IP","APBB1IP","Stroke","Wald ratio",1,0.433272580645161,0.118438548387097,0.000253987102771402,0.00424445708946853
"578","ebi-a-GCST005838","APLP1","APLP1","Stroke","Wald ratio",1,-0.310425806451613,0.119708064516129,0.0095090104595245,0.0754139741952402
"579","ebi-a-GCST005838","APOM","APOM","Stroke","Inverse variance weighted",2,-0.326123530561649,0.159760492428076,0.0412182580791962,0.214098537571403
"580","ebi-a-GCST005838","ART3","ART3","Stroke","Wald ratio",1,0.0344814305364512,0.128256121045392,0.788046480585347,0.903710168271846
"582","ebi-a-GCST005838","ASGR1","ASGR1","Stroke","Inverse variance weighted",17,0.0198174916818754,0.0351763713662377,0.573179490034171,0.792124744410995
"583","ebi-a-GCST005838","AXL","AXL","Stroke","Wald ratio",1,0.837924193548387,0.117089838709677,8.29136942895455e-13,5.81950491794747e-11
"584","ebi-a-GCST005838","B4GALT1","B4GALT1","Stroke","Wald ratio",1,-0.159640322580645,0.115682096774194,0.167589229148436,0.457914122466409
"585","ebi-a-GCST005838","BAG3","BAG3","Stroke","Wald ratio",1,-0.392345161290323,0.12146,0.00123685592726277,0.0154152848584862
"586","ebi-a-GCST005838","BAIAP2","BAIAP2","Stroke","Inverse variance weighted",2,0.0131698762088764,0.0934961914133328,0.887980519682265,0.949535444299355
"587","ebi-a-GCST005838","BCAM","BCAM","Stroke","Inverse variance weighted",17,-0.0191496985759626,0.0334522532766318,0.567018037423875,0.787291365018561
"588","ebi-a-GCST005838","BCAN","BCAN","Stroke","Wald ratio",1,-0.218400275103164,0.138899587345254,0.115866885200417,0.387257476428775
"589","ebi-a-GCST005838","BID","BID","Stroke","Wald ratio",1,0.10406492434663,0.144136176066025,0.47030042697186,0.725490142054384
"590","ebi-a-GCST005838","BSG","BSG","Stroke","Inverse variance weighted",17,-0.00696063867109464,0.0350979083869445,0.842794225922205,0.926627165259346
"595","ebi-a-GCST005838","C19orf12","C19orf12","Stroke","Inverse variance weighted",2,0.238543264089091,0.111396646281168,0.0322428902258745,0.182688020805535
"596","ebi-a-GCST005838","C2","C2","Stroke","Wald ratio",1,0.0264480055020633,0.135770563961486,0.845550100977615,0.927659987688415
"597","ebi-a-GCST005838","CA12","CA12","Stroke","Wald ratio",1,-0.520811290322581,0.117403225806452,9.16075084445577e-06,0.000243780170576394
"598","ebi-a-GCST005838","CA14","CA14","Stroke","Wald ratio",1,-0.0811103163686382,0.134783493810179,0.547319081011072,0.774318590069353
"600","ebi-a-GCST005838","CA5A","CA5A","Stroke","Inverse variance weighted",17,0.0604662682557756,0.0399207209155193,0.129858852050854,0.410330587656468
"601","ebi-a-GCST005838","CA6","CA6","Stroke","Wald ratio",1,0.142346629986245,0.11718583218707,0.224477277919623,0.523962560904445
"602","ebi-a-GCST005838","CALB2","CALB2","Stroke","Inverse variance weighted",17,-0.0293879791213147,0.0357610883879853,0.411198427022998,0.683594349418528
"604","ebi-a-GCST005838","CANT1","CANT1","Stroke","Wald ratio",1,0.710522580645161,0.12021,3.40702836454958e-09,1.64917795404706e-07
"605","ebi-a-GCST005838","CBLIF","CBLIF","Stroke","Wald ratio",1,-0.0171291935483871,0.11216,0.878618255916099,0.94492271728958
"607","ebi-a-GCST005838","CCL14","CCL14","Stroke","Wald ratio",1,0.402093548387097,0.112842580645161,0.000366202187833377,0.00571173690190114
"608","ebi-a-GCST005838","CCL16","CCL16","Stroke","Inverse variance weighted",17,0.00544098531543853,0.0283667072817526,0.847891943538517,0.92982207794508
"613","ebi-a-GCST005838","CCL23","CCL23","Stroke","Inverse variance weighted",2,0.289004135112052,0.173151443876284,0.095100927635432,0.349393036163059
"614","ebi-a-GCST005838","CCL27","CCL27","Stroke","Wald ratio",1,0.0150451169188446,0.136180880330124,0.912029564971919,0.95971626823788
"616","ebi-a-GCST005838","CCL4","CCL4","Stroke","Wald ratio",1,0.168863823933975,0.131344704264099,0.198563896268793,0.495307097978353
"617","ebi-a-GCST005838","CCL5","CCL5","Stroke","Wald ratio",1,0.74475,0.117980322580645,2.74575290292362e-10,1.57320434182818e-08
"619","ebi-a-GCST005838","CCL8","CCL8","Stroke","Wald ratio",1,0.455988709677419,0.0986422580645161,3.78867266479481e-06,0.000111379041951952
"620","ebi-a-GCST005838","CCN1","CCN1","Stroke","Inverse variance weighted",2,0.0866972352187414,0.0895281443294715,0.332854786907373,0.625495190255991
"622","ebi-a-GCST005838","CCN5","CCN5","Stroke","Inverse variance weighted",2,-0.0499770814207968,0.100730416480153,0.619790788846801,0.819817498085934
"623","ebi-a-GCST005838","CD109","CD109","Stroke","Wald ratio",1,-0.191640322580645,0.091123064516129,0.0354575990700806,0.194897526838554
"627","ebi-a-GCST005838","CD200","CD200","Stroke","Wald ratio",1,-0.218829436038514,0.138647867950481,0.114494211663117,0.38427077016641
